# x(um) y(um) residual(um) curvature(1/mm)
294.6766561918952 -1369.9547079767153 285.91517545463 -71.91672815297825
304.02482596949324 -1365.5115064519089 289.263229310841 23.314318313569807
312.89479219229383 -1362.906058174949 291.348635767363 -61.90915969070362
244.89482743484882 -1364.1831622628406 277.8525527221793 -41.09487745319731
252.86152027636552 -1365.0490256762596 277.5209531973058 7.423678755659516
261.0407480311255 -1365.0981098684133 277.76004401481003 -18.901903458091613
268.7949059593989 -1366.7807525030978 276.8776377048222 -22.165700486486326
276.3099621102736 -1369.3822717617059 275.370543930586 -2.322810424232628
284.1438206310133 -1370.758622188416 274.71605450365905 14.709155345336049
293.14662117459096 -1367.6426868981655 277.1540449551666 -21.605818229925045
302.2556891747903 -1364.1183619972824 279.86919851990996 -117.3700234665415
310.5411843861719 -1363.7590565788032 280.41603898552404 -137.88603063599396
316.94043224251936 -1370.6486667490553 276.0141083847389 -95.21661592513543
320.12508953606215 -1389.8920626409483 263.1822733958537 -25.679871121571917
-497.4755020299656 -1942.2321251514195 -198.2808906848587 -203.77611872598212
205.3113081083736 -1350.7012981390972 275.66192866382823 -151.08137122664607
213.17173349326868 -1351.9755511631488 275.0023263791779 -84.55442183921666
220.92589142154208 -1353.6581937978335 274.06624881414393 -54.00561950171204
228.09557833839645 -1357.5869792909982 271.57872962946885 1.560549899804505
235.47780016849413 -1360.6989855628974 269.6697049761354 15.50793122995777
243.33822555338915 -1361.973238586949 269.04449242806163 23.574220691058787
251.54402017230453 -1361.9202253764445 269.3447564533497 12.19639806497756
259.8560822478415 -1361.458822555307 269.9317602014016 -20.708659702116176
267.47740585533785 -1363.6519522032825 268.6922267328801 -5.2507177938786365
274.9924620062126 -1366.2534714618907 267.1805124665746 -43.913138442140166
282.7200530703306 -1368.0382114992333 266.2404931253704 -94.57565314716577
291.37748437988796 -1366.2495424435394 267.7631410453345 25.164025415800158
300.14118314606696 -1364.052483777213 269.5664588037635 -99.72139773106937
307.7625067535633 -1366.2456134251884 268.365128640997 86.61277763175876
312.8865451304511 -1378.0358989230333 260.60782000779295 106.70219309065263
314.84912667284505 -1401.9757753372032 244.54660664585256 31.08132821897993
314.3144229846304 -1435.5128076012427 221.89966614739757 -11.862259730816152
313.4609169265508 -1470.2750086971803 198.3877179719421 -39.893069672020204
-497.48785938530506 -1902.6054679104773 -176.75220273373125 -246.616595091288
-494.0375334502081 -1920.8278897757882 -191.15937062065495 12.60334210965006
-489.9230359112259 -1936.4978765746446 -203.46235322666752 19.451224845668015
-485.1443667683585 -1949.6154283070462 -213.65896760893787 28.81782295942977
-479.88749407069366 -1960.8952267916004 -222.3335438618758 71.85818748677585
