3.8e-7 5.366289953705953e6
3.8099744245524296e-7 5.552385918842389e6
3.819948849104859e-7 5.743873497752485e6
3.8299232736572886e-7 5.940875306407976e6
3.839897698209718e-7 6.143515864802266e6
3.8498721227621475e-7 6.351921607963153e6
3.859846547314577e-7 6.566220896723253e6
3.8698209718670064e-7 6.786544028245872e6
3.879795396419436e-7 7.013023246302069e6
3.8897698209718654e-7 7.245792751296852e6
3.899744245524295e-7 7.4849887100412985e6
3.9097186700767243e-7 7.730749265267552e6
3.919693094629154e-7 7.9832145448842e6
3.9296675191815833e-7 8.24252667096941e6
3.939641943734013e-7 8.508829768499283e6
3.949616368286442e-7 8.78226997380871e6
3.9595907928388717e-7 9.0629954427827e6
3.969565217391301e-7 9.351156358775923e6
3.9795396419437306e-7 9.64690494025787e6
3.98951406649616e-7 9.950395448182166e6
3.9994884910485896e-7 1.0261784193077696e7
4.009462915601019e-7 1.05812295418595e7
4.0194373401534485e-7 1.0908891924358027e7
4.029411764705878e-7 1.124493383956508e7
4.0393861892583075e-7 1.1589519861594163e7
4.049360613810737e-7 1.1942816645354787e7
4.0593350383631664e-7 1.2304992931938166e7
4.069309462915596e-7 1.267621955371394e7
4.0792838874680254e-7 1.3056669439136367e7
4.089258312020455e-7 1.3446517617258297e7
4.0992327365728843e-7 1.3845941221952867e7
4.109207161125314e-7 1.4255119495841129e7
4.119181585677743e-7 1.4674233793925228e7
4.1291560102301727e-7 1.5103467586926265e7
4.139130434782602e-7 1.554300646432569e7
4.1491048593350317e-7 1.5993038137110524e7
4.159079283887461e-7 1.6453752440221071e7
4.1690537084398906e-7 1.6925341334700964e7
4.17902813299232e-7 1.740799890954975e7
4.1890025575447495e-7 1.790192138327638e7
4.198976982097179e-7 1.840730710515549e7
4.2089514066496085e-7 1.8924356556184113e7
4.218925831202038e-7 1.9453272349740725e7
4.2289002557544674e-7 1.999425923194556e7
4.238874680306897e-7 2.0547524081722993e7
4.2488491048593264e-7 2.111327591056554e7
4.258823529411756e-7 2.1691725862000905e7
4.2687979539641853e-7 2.2283087210761297e7
4.278772378516615e-7 2.2887575361656014e7
4.2887468030690443e-7 2.350540784814837e7
4.298721227621474e-7 2.4136804330636896e7
4.308695652173903e-7 2.4781986594441228e7
4.3186700767263327e-7 2.5441178547494806e7
4.328644501278762e-7 2.611460621774403e7
4.3386189258311916e-7 2.6802497750255246e7
4.348593350383621e-7 2.7505083404030435e7
4.3585677749360506e-7 2.8222595548533022e7
4.36854219948848e-7 2.895526865992468e7
4.3785166240409095e-7 2.970333931701421e7
4.388491048593339e-7 3.0467046196919955e7
4.3984654731457685e-7 3.124663007044749e7
4.408439897698198e-7 3.2042333797182985e7
4.4184143222506274e-7 3.285440232030474e7
4.428388746803057e-7 3.368308266111382e7
4.4383631713554863e-7 3.452862391328603e7
4.448337595907916e-7 3.539127723684532e7
4.4583120204603453e-7 3.627129585186313e7
4.468286445012775e-7 3.716893503188196e7
4.478260869565204e-7 3.8084452097068295e7
4.4882352941176337e-7 3.90181064070944e7
4.498209718670063e-7 3.997015935375176e7
4.5081841432224926e-7 4.094087435329928e7
4.518158567774922e-7 4.1930516838545255e7
4.5281329923273516e-7 4.293935425066909e7
4.538107416879781e-7 4.396765603078195e7
4.5480818414322105e-7 4.501569361122943e7
4.55805626598464e-7 4.608374040663906e7
4.5680306905370695e-7 4.717207180471418e7
4.578005115089499e-7 4.8280965156776525e7
4.5879795396419284e-7 4.9410699768060565e7
4.597953964194358e-7 5.0561556887761995e7
