3.8e-7 11556.833302752677
3.8099744245524296e-7 13221.849796189343
3.819948849104859e-7 15123.952421560647
3.8299232736572886e-7 17296.520021915585
3.839897698209718e-7 19568.09867265936
3.8498721227621475e-7 22120.380339838655
3.859846547314577e-7 25001.079674463042
3.8698209718670064e-7 27680.706132148796
3.879795396419436e-7 30565.367321520756
3.8897698209718654e-7 33744.74074160385
3.899744245524295e-7 38166.909530266224
3.9097186700767243e-7 43368.01086724282
3.919693094629154e-7 49269.45809036194
3.9296675191815833e-7 56084.63557316168
3.939641943734013e-7 63870.12249682409
3.949616368286442e-7 72724.21974985648
3.9595907928388717e-7 83335.20591189452
3.969565217391301e-7 95713.98229984104
3.9795396419437306e-7 109913.5872422011
3.98951406649616e-7 125950.73166505057
3.9994884910485896e-7 144165.7138714535
4.009462915601019e-7 164988.62426151763
4.0194373401534485e-7 191680.59216214338
4.029411764705878e-7 224764.7820433728
4.0393861892583075e-7 263518.2263014218
4.049360613810737e-7 299876.31083311106
4.0593350383631664e-7 333415.8999729977
4.069309462915596e-7 370650.19604538643
4.0792838874680254e-7 414172.33741646336
4.089258312020455e-7 465121.5331835038
4.0992327365728843e-7 522260.33778049983
4.109207161125314e-7 581725.2458308375
4.119181585677743e-7 641727.7272316349
4.1291560102301727e-7 707815.9726590163
4.139130434782602e-7 797282.6015338361
4.1491048593350317e-7 927064.0149544153
4.159079283887461e-7 1.077817426705813e6
4.1690537084398906e-7 1.2479422202414686e6
4.17902813299232e-7 1.4338050265580178e6
4.1890025575447495e-7 1.6471194631232482e6
4.198976982097179e-7 1.8845906311315065e6
4.2089514066496085e-7 2.135552288707248e6
4.218925831202038e-7 2.4196027661055294e6
4.2289002557544674e-7 2.764266024202285e6
4.238874680306897e-7 3.245754902255589e6
4.2488491048593264e-7 3.8106016666685175e6
4.258823529411756e-7 4.459890810763894e6
4.2687979539641853e-7 5.1488559477392845e6
4.278772378516615e-7 5.94347487728345e6
4.2887468030690443e-7 6.795636344930014e6
4.298721227621474e-7 7.274092739045625e6
4.308695652173903e-7 7.785238223844139e6
4.3186700767263327e-7 8.329843150135468e6
4.328644501278762e-7 8.89165874394294e6
4.3386189258311916e-7 9.490176293961339e6
4.348593350383621e-7 1.013116388606404e7
4.3585677749360506e-7 1.104823725140262e7
4.36854219948848e-7 1.2046844479869548e7
4.3785166240409095e-7 1.3134109919161111e7
4.388491048593339e-7 1.3984191571544733e7
4.3984654731457685e-7 1.487324265182549e7
4.408439897698198e-7 1.5816925961080782e7
4.4184143222506274e-7 1.726913980525695e7
4.428388746803057e-7 1.8904105420468923e7
4.4383631713554863e-7 2.0691440903833266e7
4.448337595907916e-7 2.24834646805205e7
4.4583120204603453e-7 2.4397381298397955e7
4.468286445012775e-7 2.6471186113132924e7
4.478260869565204e-7 2.9242553914283115e7
4.4882352941176337e-7 3.244979109936906e7
4.498209718670063e-7 3.600474384557383e7
4.5081841432224926e-7 3.969130525774201e7
4.518158567774922e-7 4.365388301618893e7
4.5281329923273516e-7 4.800677929678176e7
4.538107416879781e-7 5.0597031800465815e7
4.5480818414322105e-7 5.230368384825593e7
4.55805626598464e-7 5.406206849954325e7
4.5680306905370695e-7 5.69101521449055e7
4.578005115089499e-7 6.054424336810694e7
4.5879795396419284e-7 6.44035837680511e7
4.597953964194358e-7 6.824249619810253e7
4.6079283887467874e-7 7.210291367262886e7
4.617902813299217e-7 7.617381325622863e7
4.6278772378516463e-7 8.038887943529479e7
4.637851662404076e-7 8.475422623261622e7
4.647826086956505e-7 8.934754051917966e7
4.6578005115089347e-7 9.43754808995034e7
4.667774936061364e-7 9.99105312964615e7
4.6777493606137937e-7 1.0575966492398946e8
4.687723785166223e-7 1.1173636603849174e8
4.6976982097186526e-7 1.1773524962393333e8
4.707672634271082e-7 1.2404407263771236e8
4.7176470588235116e-7 1.3078661024315771e8
4.727621483375941e-7 1.3808619958749878e8
4.7375959079283705e-7 1.4577922114006865e8
4.7475703324808e-7 1.53998491862363e8
4.7575447570332294e-7 1.6293684924947318e8
4.767519181585659e-7 1.7237778998890337e8
4.777493606138089e-7 1.8000659344652867e8
4.787468030690518e-7 1.808057717934615e8
4.797442455242948e-7 1.8159173939357087e8
4.807416879795377e-7 1.8282096197613752e8
4.817391304347807e-7 1.8594749863448343e8
4.827365728900236e-7 1.8911037974709794e8
4.837340153452666e-7 1.909188974803184e8
4.847314578005095e-7 1.8436521510973817e8
4.857289002557525e-7 1.780206825341634e8
4.867263427109954e-7 1.7253204607615942e8
4.877237851662384e-7 1.7407658695410892e8
4.887212276214813e-7 1.7561963950756517e8
4.897186700767243e-7 1.7704541595758808e8
4.907161125319672e-7 1.7489247647726485e8
4.917135549872102e-7 1.7275093073355344e8
4.927109974424531e-7 1.7062109369352615e8
4.93708439897696e-7 1.7288781529428872e8
4.94705882352939e-7 1.7527795875972447e8
4.957033248081819e-7 1.7768630723621e8
4.967007672634249e-7 1.786695136940858e8
4.976982097186678e-7 1.7952089879491812e8
4.986956521739108e-7 1.8036155364889216e8
4.996930946291537e-7 1.8018997537126845e8
5.006905370843967e-7 1.7985126036404335e8
5.016879795396396e-7 1.794987322221406e8
5.026854219948826e-7 1.8490080760562906e8
5.036828644501255e-7 1.918483473896153e8
5.046803069053685e-7 1.9904120251896828e8
5.056777493606114e-7 2.0918775932761574e8
5.066751918158544e-7 2.207490776903179e8
5.076726342710973e-7 2.3293127942097726e8
5.086700767263403e-7 2.3647633458478034e8
5.096675191815832e-7 2.3618272712902606e8
5.106649616368261e-7 2.3587149836800095e8
5.116624040920691e-7 2.4081514078915232e8
5.12659846547312e-7 2.4881224458407667e8
5.13657289002555e-7 2.5705566586961356e8
5.146547314577979e-7 2.625783138811845e8
5.156521739130409e-7 2.66140900881595e8
5.166496163682838e-7 2.697319761152808e8
5.176470588235268e-7 2.7562666583837664e8
5.186445012787697e-7 2.836328298979819e8
5.196419437340127e-7 2.918504505478597e8
5.206393861892556e-7 2.983371076333194e8
5.216368286444986e-7 3.028412948041124e8
5.226342710997415e-7 3.073916484023788e8
5.236317135549845e-7 3.106871481592751e8
5.246291560102274e-7 3.122589697169182e8
5.256265984654704e-7 3.1381683673648906e8
5.266240409207133e-7 3.153927538200989e8
5.276214833759563e-7 3.170085950897852e8
5.286189258311992e-7 3.186108563593651e8
5.296163682864421e-7 3.2022932306782407e8
5.306138107416851e-7 3.218980609649527e8
5.31611253196928e-7 3.235536773675034e8
5.32608695652171e-7 3.249763949459043e8
5.336061381074139e-7 3.2577459576457036e8
5.346035805626569e-7 3.265531124301571e8
5.356010230178998e-7 3.272086011953905e8
5.365984654731428e-7 3.2745697970703954e8
5.375959079283857e-7 3.2768419497703284e8
5.385933503836287e-7 3.302742582637651e8
5.395907928388716e-7 3.4614260402633065e8
5.405882352941146e-7 3.62750121303216e8
5.415856777493575e-7 3.7843957123480034e8
5.425831202046005e-7 3.79518546511302e8
5.435805626598434e-7 3.8057662609348583e8
5.445780051150864e-7 3.821501646026062e8
5.455754475703293e-7 3.948234620868477e8
5.465728900255722e-7 4.07891781523164e8
5.475703324808152e-7 4.2136669751490766e8
5.485677749360581e-7 4.3283209032731736e8
5.495652173913011e-7 4.445627943022473e8
5.50562659846544e-7 4.5658376879849654e8
5.51560102301787e-7 4.5249314331628525e8
5.525575447570299e-7 4.4734873065683705e8
5.535549872122729e-7 4.422364576767866e8
5.545524296675158e-7 4.4504142661496025e8
5.555498721227588e-7 4.489017220178549e8
5.565473145780017e-7 4.527689685523619e8
5.575447570332447e-7 4.529362009612999e8
5.585421994884876e-7 4.523114550578247e8
5.595396419437306e-7 4.516615338379184e8
5.605370843989735e-7 4.4744819869837767e8
5.615345268542165e-7 4.4222731069514877e8
5.625319693094594e-7 4.3704255474893934e8
5.635294117647023e-7 4.3954588999369437e8
5.645268542199453e-7 4.450868544235646e8
5.655242966751882e-7 4.506725219672054e8
5.665217391304312e-7 4.5457394890258646e8
5.675191815856741e-7 4.57604159125745e8
5.685166240409171e-7 4.606292786742925e8
5.6951406649616e-7 4.604304607471831e8
5.70511508951403e-7 4.581562744259338e8
5.715089514066459e-7 4.558686915228639e8
5.725063938618889e-7 4.618289497270129e8
5.735038363171318e-7 4.7467054616907245e8
5.745012787723748e-7 4.8784327712320024e8
5.754987212276177e-7 4.895502008708339e8
5.764961636828607e-7 4.79670634476968e8
5.774936061381036e-7 4.699658536028713e8
5.784910485933466e-7 4.660897705575646e8
5.794884910485895e-7 4.693053111661313e8
5.804859335038325e-7 4.7251869772580814e8
5.814833759590754e-7 4.7690306826016146e8
5.824808184143183e-7 4.831567496031509e8
5.834782608695613e-7 4.894676195132959e8
5.844757033248042e-7 4.9142312264653546e8
5.854731457800472e-7 4.847199828283207e8
5.864705882352901e-7 4.7808441336259055e8
5.874680306905331e-7 4.736500850820015e8
5.88465473145776e-7 4.746795117304507e8
5.89462915601019e-7 4.7568780082804656e8
5.904603580562619e-7 4.730907286816614e8
5.914578005115049e-7 4.585173322170748e8
5.924552429667478e-7 4.4437136468855095e8
5.934526854219908e-7 4.334758494925611e8
5.944501278772337e-7 4.364073466938028e8
5.954475703324767e-7 4.393377389548973e8
5.964450127877196e-7 4.413327486070197e8
5.974424552429626e-7 4.363108265831735e8
5.984398976982055e-7 4.313258142917582e8
5.994373401534484e-7 4.270934822779632e8
6.004347826086914e-7 4.336554324598361e8
6.014322250639343e-7 4.402978599118628e8
6.024296675191773e-7 4.470061376633378e8
6.034271099744202e-7 4.5182166567007464e8
6.044245524296632e-7 4.566682913636356e8
6.054219948849061e-7 4.615460109279449e8
6.064194373401491e-7 4.7942276884343284e8
6.07416879795392e-7 4.98641635540705e8
6.08414322250635e-7 5.1860781296907157e8
6.094117647058779e-7 5.243958270293891e8
6.104092071611209e-7 5.285424143877511e8
6.114066496163638e-7 5.326983912343465e8
6.124040920716068e-7 5.556405732123412e8
6.134015345268497e-7 5.832469086290213e8
6.143989769820927e-7 6.121983406516913e8
6.153964194373356e-7 6.363372266447663e8
6.163938618925785e-7 6.596813898022348e8
6.173913043478215e-7 6.838527849558966e8
6.183887468030644e-7 7.074224664701793e8
6.193861892583074e-7 7.312291202075112e8
6.203836317135503e-7 7.558051854099921e8
6.213810741687933e-7 7.942995380045124e8
6.223785166240362e-7 8.412999365792992e8
6.233759590792792e-7 8.910445717299932e8
6.243734015345221e-7 9.036966779455473e8
6.253708439897651e-7 8.929840187853228e8
6.26368286445008e-7 8.823623656440026e8
6.27365728900251e-7 8.636052073484634e8
6.283631713554939e-7 8.39196853878984e8
6.293606138107369e-7 8.154455893715163e8
6.303580562659798e-7 8.127889636829247e8
6.313554987212228e-7 8.297390127971039e8
6.323529411764657e-7 8.470089931601889e8
6.333503836317087e-7 8.580928344925628e8
6.343478260869516e-7 8.616361079473532e8
6.353452685421945e-7 8.651602389473126e8
6.363427109974375e-7 8.586430040821671e8
6.373401534526804e-7 8.378112831788046e8
6.383375959079234e-7 8.174535115346038e8
6.393350383631663e-7 7.98543853773612e8
6.403324808184093e-7 7.818178637432888e8
6.413299232736522e-7 7.654131790521042e8
6.423273657288952e-7 7.480938276919969e8
6.433248081841381e-7 7.282982595334786e8
6.443222506393811e-7 7.089999997536646e8
6.45319693094624e-7 6.908473541944087e8
6.46317135549867e-7 6.751505385523938e8
6.473145780051099e-7 6.597860520357431e8
6.483120204603529e-7 6.392059168629938e8
6.493094629155958e-7 5.965093434198891e8
6.503069053708388e-7 5.566445129295367e8
6.513043478260817e-7 5.187909378805232e8
6.523017902813246e-7 4.7965301850545937e8
6.532992327365676e-7 4.434517992147735e8
6.542966751918105e-7 4.1053171133722615e8
6.552941176470535e-7 3.86251981831089e8
6.562915601022964e-7 3.63395368620242e8
6.572890025575394e-7 3.419844009258525e8
6.582864450127823e-7 3.2597259030285645e8
6.592838874680253e-7 3.106996325802367e8
6.602813299232682e-7 2.961319970525738e8
6.612787723785112e-7 2.794738490631794e8
6.622762148337541e-7 2.6365999082505068e8
