# x(um) y(um) residual(um) curvature(1/mm)
-1199.557596800863 -840.0085051777371 -196.47297569940642 117.90525467887
-1200.544458813376 -829.9960454773967 -201.55089061328857 30.51214199187108
-1201.5313208258892 -819.9835857770561 -206.6188843457121 76.27506768050418
-1182.9872953682277 -823.9681745519027 -195.987274715105 0.6397188180413451
-1201.8800572887985 -811.1482732686045 -208.4709263261976 8.297056986173365
-1183.8720572928041 -814.1440584022645 -200.52555246325437 13.363293351726385
-1219.6752432640506 -800.3530651553554 -215.47549070991047 183.96731047422992
-1202.2032687297235 -802.3600466478285 -210.1864942200467 49.28320017114378
-1184.4249939315866 -804.9320587924084 -203.38839196024452 10.181080792804389
-1166.2127937597188 -808.3045310274729 -194.44343465003806 -6.7075181408844475
-1219.2582290674347 -792.9303292771707 -213.47023061817907 -26.683485901727167
-1201.786254533108 -794.9373107696439 -208.17668920902528 -35.46526299249371
-1184.7737303944957 -796.0967462839569 -205.21760300806278 3.790146167670187
-1167.1996557722323 -798.2920713271325 -199.46771176759464 -6.78056089698359
-1219.0454150466921 -785.1309062975815 -212.484359059784 -47.80852795728805
-1201.8031657102229 -786.7141148009746 -208.33902471369655 -36.164161354458955
-1185.0969418354207 -787.308519663181 -206.910476414866 -27.0445329485425
-1168.3141428946665 -788.044182188414 -205.1220634375048 2.5469639500240704
-1150.944268448276 -789.8628201301848 -200.41594438377402 -3.8780201711641444
-1133.3957188479965 -792.0110592856847 -194.84281355055052 3.109757794790015
-1236.7385009340076 -774.5240417350346 -219.00440768755817 -217.59188557318384
-1219.3686264876171 -776.3426796768056 -214.18359157986012 -28.528346754226153
-1202.2540022610688 -777.6904587418209 -210.67189348806855 -39.281295015476324
-1185.9817037599973 -777.4844035135426 -211.41203704199887 3.136624493295572
-1169.4031049951163 -777.8433789373712 -210.63818825672945 -2.8038153408986224
-1152.6968811203142 -778.4377837995776 -209.2482741758817 10.383630953184904
-1135.454631783845 -780.0209923029706 -205.19834610656912 1.2457672369692696
-1117.9060821835653 -782.1692314584704 -199.64271852962457 1.139530736790912
-1237.4956377486633 -764.9353550237744 -222.88210751517042 -29.013363164917727
-1220.1512883242574 -766.7069070778696 -218.18142921072547 -22.005479224679704
-1203.3429643615186 -767.4896554907782 -216.19828327920698 -11.589015366341151
-1186.8664656845742 -767.6602873639044 -215.90394691734633 -18.014986667745735
-1170.6196922054871 -767.4071462479507 -216.78377172202664 0.8128175034632721
-1154.0155684186216 -767.8132075594548 -215.89505458285421 -7.500317532356609
-1137.4369696537406 -768.1721829832832 -215.15765321076955 7.194145194711613
-1120.2968204052077 -769.5670479359742 -211.63409170710597 8.631312458742071
-1102.7482708049283 -771.7152870914739 -206.09502619948128 3.2668256198708865
-1085.072096094728 -774.0989556853516 -199.9471268835344 0.4601006975874341
-1067.4980214724644 -776.294280728527 -194.33889205651764 0.6556163681773352
