# x(um) y(um) residual(um) curvature(1/mm)
-888.1014588506573 -1494.721669342722 -773.2608511006423 -21.268573571711293
-875.1874797018788 -1493.7725051577734 -802.4856597481372 -7.8568678896963275
-907.2195628724363 -1488.7259235598065 -713.2753462133307 10.192217826646626
-884.1007483408468 -1485.7254872380126 -799.6042776176166 23.784927067484794
-866.084351500663 -1483.7506869846416 -857.2751117456475 49.35317066531966
-855.2860089556377 -1483.2267865353808 -874.590329341973 30.327089284652004
-852.5768651896699 -1484.3288944872784 -846.77509008993 -1.6628549960310448
-859.4005310617907 -1487.3471908011563 -765.7950564713303 -1.0193731001827908
-885.2024555224418 -1477.7549412017263 -797.4243369388937 5.44936566342765
-864.8464134969304 -1475.3098492877125 -868.1352664496021 13.742552735340897
-850.015916483575 -1473.975446189259 -907.9101905872692 51.48724712304987
-841.3581003847006 -1473.8818125784585 -913.2325281446585 22.08272059753507
-840.7397033800888 -1475.404181163271 -873.7600265967513 -2.727983133858426
-848.4096238937111 -1478.5925829714236 -788.1050663689697 -1.6761073283687065
-889.2660539492914 -1470.3797643954024 -778.692249536919 2.013556583215334
-866.3712479992759 -1467.4243559985634 -863.5725632911117 7.123497279993809
-849.6242331213439 -1465.704713986605 -914.0187753058525 35.33230029383922
-837.9796359348173 -1465.0107080430691 -935.9629207058847 122.73283847303671
-831.8605837604467 -1465.4273909150938 -927.1130633824722 8.091129373273965
-832.0884413973364 -1467.1198649941812 -882.9314265574623 -1.2626764289424495
-839.783251753356 -1470.3132699051066 -797.1740386840776 -1.3474242009603534
-967.7654193304191 -1463.1468556980906 -729.5408189217793 11.11147813999406
-960.3769851937965 -1463.3083803287025 -728.0590227611831 7.4745217280822365
-894.599034338393 -1463.259745830491 -752.8622670214004 1.550175159690993
-870.8579737468762 -1460.1342319393773 -842.4817227345055 2.3046002294664643
-852.4184495859414 -1458.0743789388687 -902.3671873024392 7.100061006730275
-839.280461855589 -1457.0801868289655 -932.6247585995835 47.35204333681217
-830.6226457567142 -1456.986553218165 -937.8992014211507 102.08375071971885
-825.5489669630218 -1457.613366406647 -923.215161215693 16.334803921529478
-826.2248417630593 -1459.3958963356445 -876.5451621831611 -1.1565029672582683
-832.202252993679 -1462.2440871552474 -800.3740102261854 -1.6693472630957356
-841.3406742087303 -1465.727672026995 -706.5838431716647 -0.47942949376425914
-967.9921329727995 -1453.353754910624 -775.236489247073 13.040423959022958
-956.9697818462005 -1452.7848265364082 -794.1248060044624 15.199068090978008
-951.9209928949052 -1453.416642827663 -779.4949187824459 7.156997946963584
-950.0332139280413 -1454.683853171063 -747.1420845487646 0.7938786937225665
-949.4148169234298 -1456.2062217558753 -707.6738872512193 0.323912339948806
-901.0022779505699 -1456.3548606848099 -721.0442163464958 -3.6815722181473425
-876.4149627175516 -1453.059241299421 -815.4134505932592 -2.723058832422339
-856.7060565943648 -1450.7442300574999 -882.3887207004551 0.895423682846548
-842.7218142225111 -1449.5799324533216 -917.3635052223983 20.738949429519906
-833.1928536397378 -1449.3111902454734 -927.4866227265845 37.26687689186769
-826.6506741446165 -1449.6428203703606 -920.9702401242547 18.851352982000954
-823.0703858947503 -1450.5698197252102 -897.9725308733159 9.756532321700023
-823.29824353164 -1452.2622938042975 -853.797431782742 0.03833045614133311
-826.5128822561816 -1454.55514021612 -793.0099708675384 -1.9333336393657885
-832.0671661660506 -1457.3182782885854 -719.1982964642096 -1.1269313426826022
-974.1426291056896 -1444.7513925830826 -787.6822139771346 -59.68152373343402
-958.0427501300821 -1443.1618312432167 -835.0499024455268 17.72367566396608
-949.5840527703843 -1443.108222454599 -839.5248018929663 21.208067164935148
-946.2028832596947 -1444.075246631631 -815.5369298070257 2.931315196855442
-944.339994135228 -1445.3474600778036 -783.0416844857193 1.1816995015650191
-943.9456057121904 -1446.9148565875712 -742.3199704554058 -0.45315588244984367
-880.4785611444012 -1445.6840644930971 -796.6704687132675 -8.549621053043886
-860.1225191188898 -1443.238972579083 -867.2584866912498 -2.9268267370669387
-846.5614040677867 -1442.1597277220426 -899.8793729379715 21.596280151724333
-837.4804606481613 -1441.9810413641046 -907.5126385036714 17.403747538606257
-830.714272571466 -1442.2676435640367 -902.2455438491814 8.434716843394115
-826.0637210985245 -1442.9795094996562 -885.2011921480782 5.349881407635325
-823.3296874901595 -1444.0766143487808 -857.4961248429357 4.562089090940916
-822.3130530071942 -1445.5189332892282 -820.2418279773847 2.1942231233520304
-823.1880465464086 -1447.3414880404084 -772.4702618108781 -1.0379892341819674
-826.2035665317733 -1449.5943096300487 -712.7939198904618 -1.5444738746844964
-964.8154923228998 -1434.6845464849955 -844.0107385180914 10.76833857361796
-951.4783858533704 -1433.6503295529096 -875.8300443041043 41.69819427313098
-945.1602149398232 -1434.026987602752 -868.2908024008891 19.502266247759117
-942.2021727498841 -1435.0790645269217 -841.9270253490889 2.302379745475893
-940.3392836254175 -1436.3512779730943 -809.4296500535628 -0.5878756231486495
-938.4515046585539 -1437.618488316494 -777.0708441116426 0.3508727100377823
-937.8331076539422 -1439.1408569013063 -737.6050117656202 -0.10850460291803812
