# x(um) y(um) residual(um) curvature(1/mm)
-464.83439010304835 -5648.529848895386 -344.81025458993173 96.95974234811234
-454.19859206577485 -5651.2511443007625 -332.01708283596076 -0.15238206400371201
-493.53218917974027 -5578.404012616689 -364.3605815157586 50.68329679619937
-474.64168946954504 -5581.195129575169 -351.0600869517035 11.77378007615575
-464.41554241968686 -5583.460257436068 -340.42720088103704 1.951718080287463
-511.36376153873766 -5511.256065987137 -369.59950050601253 -190.68199018237547
-492.47326182854243 -5514.047182945616 -356.5550957916926 -3.99854744792275
-474.01801629247586 -5516.353621888088 -345.5122386665707 11.863728718573928
-464.0222979230388 -5518.36215550522 -336.08041020263823 2.5723076093130417
-510.50965968124734 -5446.671152543824 -362.6492386675257 -6.080050320046266
-492.0544141451809 -5448.977591486298 -351.8575365424641 -4.627093188250741
-474.0600259699566 -5450.770841941232 -343.2017893745179 20.81056169053884
-463.8338789200984 -5453.035969802131 -332.6661689202889 -3.5569899494971637
-528.7764862143734 -5379.038527898265 -369.4594677315181 170.03774366540986
-510.1164151845993 -5381.573050612976 -357.9031111844541 -1.7244810166589573
-491.6611696485329 -5383.879489555448 -347.19552206656425 -4.274328851181411
-473.6411782865951 -5385.701250481914 -338.4933272693966 15.481347639171583
-463.8758885975792 -5387.453189855276 -330.3086610161454 4.0145854303364965
-528.1528130373043 -5314.197020211185 -363.39398847767615 2.357650014787354
-509.6975675012378 -5316.503459153658 -352.9375543598462 -0.12163904409550937
-491.2679251518848 -5318.7813876246 -342.44120256169714 -4.08483548102533
-473.24793378994707 -5320.603148551066 -333.8205155341237 15.184286201943138
-545.7795599025941 -5247.277157353871 -366.43477998280275 202.41470173021824
-527.3243143665275 -5249.583596296343 -356.2252420981907 -2.3941403986981795
-509.09949751088214 -5251.633440995047 -346.99118604541707 -0.17239080881520116
-490.8490774685233 -5253.711796165281 -337.4673407916349 -8.357707003963
-473.2899434674278 -5255.02036860421 -331.2227662199023 25.916443093281185
-544.9254580451037 -5182.69224391056 -358.9729258672778 -0.5418005517606328
-526.7006411894583 -5184.742088609263 -349.98179489834723 -4.799367491196019
-508.9110785079418 -5186.30725529196 -342.98408074740485 2.9762367876902647
-490.8910871460041 -5188.129016218426 -334.68893363927725 0.2995356697030918
-562.3217762299722 -5116.028975297016 -360.3006033480872 74.91252840460488
-544.3017848680346 -5117.8507362234795 -352.5595240945887 2.112780677350147
-526.0769680123891 -5119.9005809221835 -343.6487662447203 -4.997422703120882
-508.2874053308726 -5121.46574760488 -336.72888591951425 -0.21986915174915198
-490.497842649356 -5123.030914287578 -329.65524705919944 -2.6400228966775168
-561.9285317333242 -5050.930873366166 -354.85011315335805 5.987997362436942
-543.7037148776787 -5052.9807180648695 -346.1825426811869 -1.886102885431841
-525.6837235157412 -5054.802478991334 -338.3625175833337 -2.4673219034507015
-507.8941608342246 -5056.36764567403 -331.5227657842985 0.4677663372247463
-579.3248499181926 -4984.267604752622 -355.59903646261176 177.59407668729315
-561.074429875834 -4986.3459599228545 -347.0466991263654 -0.3123772567288697
-542.8496130201885 -4988.3958046215575 -338.45714112857013 -5.23368809150954
-525.060050338672 -4989.960971304255 -331.84898169037945 -0.4785272808554798
-578.4707480607024 -4919.68269130931 -347.630536768197 8.139617334311845
-560.2459312050571 -4921.732536008013 -339.2818055034125 -5.183363977946644
-542.4563685235405 -4923.297702690709 -332.9075331265014 -2.667626227668749
-595.2269865777345 -4853.73218448401 -344.68848458801324 149.97599499302376
-577.4118207095045 -4855.325861638236 -338.574774735725 -4.073326160252545
-559.852686708409 -4856.634434077164 -333.55976394620535 3.3612463936003154
-594.1680592265365 -4789.375354812937 -335.47445369240666 -14.388819298898516
-577.2234017065641 -4789.999675935149 -333.6807875087816 15.156916084335926
-610.898694556855 -4723.453358459167 -331.8637045642742 -356.3004727884711
-987.9419715867926 -1286.2989519563569 341.0437079631544 3.5997293035850637
-971.6886001080836 -1286.1534903472636 332.4604206650617 8.248340106080551
-1002.2915105527595 -1223.0284294548608 369.167861639565 56.45760145114206
-986.2429645677581 -1222.6548840735293 359.5191484798689 12.565766281739652
-969.5287357282068 -1223.0226109519729 352.8681893820557 0.03712610331053839
-952.8145068886555 -1223.390337830417 346.3503319137265 -0.4628752458671855
-936.1258812358178 -1223.7295542373306 339.8544554962995 -3.9484172291455906
-919.6420810766875 -1223.8406868720062 332.600366831351 -3.353875351073976
-1000.1316461728828 -1159.8975500595702 389.7603245944715 4.303748540525128
-983.6478460137527 -1160.0086826942456 381.9324103040961 -4.033357449793082
-967.3688713483301 -1159.8917315566823 373.3491667588082 7.0913002148018744
-950.6802456954923 -1160.2309479635962 366.66320067073383 -7.338930525101148
