# x(um) y(um) residual(um) curvature(1/mm)
3957.608321712518 -1050.4295773449649 576.4195783293858 -10.540855435263568
3977.2723560524123 -1069.0833082009424 596.1815849154308 -10.367027096834859
3936.76029096022 -1008.6583955178254 551.6363133090431 -12.323575607062525
3956.770229914605 -1029.2793044310747 573.5396471715738 -2.1286335301288117
3976.9284137037707 -1050.7432896545831 596.5305267717199 -10.627093717797406
3996.592448043666 -1069.3970205105607 616.2990309660752 -9.45190438075029
3896.6764887240633 -950.6690366199022 510.6735320875426 -14.002890007521666
3915.78048702145 -966.1378125260111 526.3302453029697 -13.515764314987793
3935.510407954581 -985.166243964326 546.1901078115895 14.31675998158749
3955.8003649302195 -1007.3796303525096 569.8573047812099 -3.5040050126813216
3976.3044533338757 -1030.81079363329 595.0634874000156 -13.583716656156637
3996.248505695024 -1051.0570019642016 616.6321858783516 -10.100024062843682
4014.1665453141595 -1059.7811673882359 624.6667786555902 16.952273876863597
4025.39709571982 -1030.4732237050166 587.8302374178555 2.992436032141827
3895.706623739678 -928.7693625413369 507.3303370256793 -14.590196713132716
3914.662377202283 -943.3950621371866 521.9375504741762 17.427730418315644
3934.5405429701955 -963.2665698857609 542.6868338790649 -25.86052110258739
3954.830499945834 -985.4799562739445 566.2552094628539 -4.920067525515336
3975.548719777508 -1010.1288964473215 592.784499734927 -12.478140604790523
3995.8386767531465 -1032.342282835505 616.5802089814225 -10.434443236273351
4014.448525601262 -1045.000804374083 629.2110258105532 -8.535408954514647
4028.14982325328 -1029.744132528519 608.9569549674126 16.60314250776869
4033.615296750773 -967.6498878907705 533.8892450499196 0
3875.698647051142 -891.7756131390004 489.04184908715956 -15.981163513457805
3894.588513920511 -906.0266121525126 503.09722399430547 -15.119224940407365
3913.82428540437 -922.2447892232965 519.4693718808633 -24.77988238820002
3933.636564579047 -941.7415963895332 539.6977926609164 -12.828199088436161
3954.1406529827027 -965.1727596703136 564.5852438922238 -12.234326301209471
3974.7929862211404 -989.4469992613533 590.5768088957111 -11.204122878613328
3995.297074624797 -1012.8781625421336 615.7072738120818 -2.4259084339009873
4014.746977536674 -1030.3141165055142 633.9008669786089 -6.352957039434644
4031.3802285877027 -1031.7316205739678 633.2810660991456 2.217960110661918
4043.401418112198 -1006.9200838787982 601.8141678829229 15.613620462828985
3874.4487640455027 -868.283461585501 484.109890036954 -17.782846968133207
3893.684535529362 -884.501638656285 500.3474638273425 -15.442431273255876
3913.0026652547667 -901.1881914549908 517.1836460419818 -14.430801812869811
3932.8643593743695 -920.9660240579807 537.6514494804276 19.837125352614173
3953.2366745915533 -943.6477861740859 561.5720034085102 14.157145760376189
