# x(um) y(um) residual(um) curvature(1/mm)
18152.429775940014 -1310.1941271704964 -303.6812518317584 93.72731706393596
9617.697554342894 -2099.1631791765053 528.4896395967535 -26.59491526548595
17629.60342075568 -1224.5938647820637 -415.3439453897211 28.622256120719644
17760.394149507225 -1239.489904072463 -392.8537793708339 89.15554890612536
17890.97019952316 -1265.755263540575 -355.54407677851805 -2.6667933928397383
18021.519414697137 -1293.4417880309015 -316.26898119236074 -1.1157592083642371
18152.163341078005 -1316.1124359722367 -283.41853270877584 -0.8523890564263443
18283.075615878388 -1324.5714336914307 -269.05663642080935 7.356693349495719
9094.036162017841 -2057.7862283616764 473.4268204396659 -48.968222347859914
9356.400565497865 -2046.1137274708158 464.626304220011 0.36282901329034617
9618.831266822708 -2030.9301129956614 451.22648812322564 12.057821819919987
17235.818794035706 -1246.5161619553976 -383.99696319958895 77.95689012070052
17366.933119410784 -1244.2746230367443 -383.71453313309104 -1.5234575512313777
17497.97956842092 -1245.6277956448675 -378.7714403480803 -0.3652815573976643
17628.986554428193 -1249.0709168150706 -371.10765066547435 -0.33310373753678396
17759.804118021686 -1262.5457910832558 -350.40979957836646 -0.2546619756345693
17890.474879244506 -1283.7952740023768 -319.553248280099 -0.5205281556679738
18021.07776410239 -1308.6394684482748 -283.9253829185234 0.1604963031056348
18151.855864693018 -1324.2042912785394 -260.31433403032014 -0.7825827781362952
18282.848644019254 -1328.399793931091 -251.5136819340983 -1.4344289866021844
18414.018217598346 -1323.2323270255263 -254.94139147838058 0.4128198721047713
18545.213047499277 -1316.7272930402303 -260.1151103834267 122.48157734743428
8570.240595483028 -2023.5151026579185 428.22581713039557 4.212683121521403
8832.483452914212 -2018.279643338263 427.7747045882226 1.355542942584145
9094.779980029301 -2010.2018539741791 423.62957844769755 0.878030764741249
9357.169639831161 -1997.1917860035876 413.0472513618278 9.114051440463482
16841.225965016958 -1311.240605680122 -297.2208958996276 96.11501330990315
16972.66230849545 -1291.9450864948988 -319.0278967269445 -4.273282065892351
17103.93922144235 -1281.0929595004775 -329.889951305522 -0.4470980260357318
17235.10721650133 -1276.0090905373959 -333.2767322584799 -0.011722245426811764
17366.23574855744 -1273.0151701363936 -333.950701337999 -0.05527448148470531
17497.29640424861 -1273.6159612621684 -329.95612191050583 -0.0017450790776037063
17628.276555413933 -1278.4802474545852 -320.4148678987331 0.12286449858875675
17759.161995372364 -1288.3604101959936 -304.332399420288 0.13111946925723023
17889.899054440004 -1306.0987795308213 -277.9806143751791 0.5270978630631343
18020.650320188677 -1323.0847673832995 -252.543503657235 0.06617059054275458
18413.77861757829 -1327.7294708050522 -236.52093633757815 -0.5813759211579047
18545.094993528062 -1314.7873952485513 -250.11291643001158 0.03752640586104132
18676.357699793927 -1304.6876497364785 -259.98582337185115 73.12303036544799
8046.135639005716 -2005.6291736808648 404.8175501517474 10.747659311004936
8308.405331278853 -1998.9725493389951 402.433486563199 3.5619316719240905
8570.660816870955 -1993.068306479474 401.05041631574966 2.1596033399629984
8832.916302463058 -1987.164063619953 399.6896709472172 0.5481918465252016
9095.266499262052 -1976.2439442114407 391.80462630733274 -0.1669846021315507
9357.684572425978 -1961.7291132761518 379.2393815537202 22.184809989064085
16709.212218213845 -1352.9232283362721 -233.80054989267495 -0.12043982112902582
16840.63593353142 -1334.2964926909146 -254.76804295555613 -0.058683388383184466
16971.964937642108 -1320.685633594548 -269.2167525472616 0.011217298089097655
17103.200809066024 -1312.0070531046895 -277.26046424994735 0.09759918802682381
17234.39721748707 -1305.4184211769104 -282.58892005800794 0.0060758877120658215
17365.524171023062 -1302.5080987183915 -283.13723373884903 0.15536647920415766
17496.62586823722 -1300.9353433396034 -281.94151000887484 0.11321497291234572
17627.63285424449 -1304.3784645098067 -274.2144692076857 0.3617282608723724
17758.586170567854 -1310.6639157244379 -262.7696551945782 0.5585083829772504
17889.430569003303 -1322.7176249704087 -243.7796481853214 0.7654450110666426
18676.22543914168 -1303.5001334271483 -248.99946800993618 -0.9308683402968467
18807.488145407548 -1293.4003879150755 -258.8706192114952 44.45736202026351
18938.64351230561 -1288.985302491859 -261.3061765738871 219.0596473783023
7259.653650887462 -2000.0845291345372 391.5566458494584 -56.654793698853496
7521.882301637615 -1995.6014512972301 391.90048716283104 -3.7517528089223746
7784.110952387767 -1991.118373459923 392.27015019330804 -5.374694572450906
8046.407479502855 -1983.0405840958392 387.99620588390366 -1.9610101005259022
8308.664543615074 -1977.0527432938352 386.45661255772876 -2.6597943735635337
8570.946864049127 -1969.7273354120998 383.19887132372173 -2.879585187799125
8833.297060848117 -1958.8072160035877 375.280339721455 37.10191573018898
9095.781431856867 -1940.781271484005 358.12166330404267 38.302327843425815
17364.880469853622 -1328.4063157736125 -236.92600011065988 0.4372315083665515
17496.00900190973 -1325.4123953726103 -237.5623072578701 0.659040833572615
17627.096492442855 -1324.592021476171 -235.3619167489978 0.7515659460085178
18807.34325659438 -1292.8816551456105 -247.00970369663176 -0.4334666328239285
18938.591756179216 -1283.5342911158862 -255.89542797854813 24.16417395593555
19069.720288235327 -1280.5403707148841 -256.470535789347 42.935617892013575
6735.441355042345 -1987.8832602463397 376.1431461683438 -70.097470728401
6997.602129427561 -1986.9948939358096 381.0532740659055 40.3952425909467
7259.857615019665 -1981.0906510762884 379.51007290133435 40.030737297454166
7522.168348815786 -1972.260480229856 374.2012112738596 38.03699761316844
7784.491710772825 -1962.7615258435583 368.0422595153203 34.20236075107512
8046.774031206881 -1955.436117961823 364.7159361591481 34.11819537172417
8309.056351640935 -1948.1107100800878 361.40879465114034 48.19761191205793
18938.459495526968 -1282.346774806556 -244.90887325893755 0.24440053871982642
19069.682738789965 -1274.3369778565625 -252.0441218438348 34.193226143988
19200.79706416504 -1272.0954389379092 -251.63309323760117 55.974837686795226
19331.87034801713 -1272.0274465238188 -248.37064512302038 131.55611357565115
19069.550478137713 -1273.1494615472322 -241.05761228895162 0.25955509518816
19200.745308038644 -1266.6444275619363 -246.2234620027301 23.493781386412692
19331.87384009475 -1263.6505071609342 -246.79384891864916 39.132307296117276
