# x(um) y(um) residual(um) curvature(1/mm)
-157.3979016289723 -634.0213263451943 -172.48744949532863 -59.788113102583054
-149.90470929110975 -635.6195687767517 -175.94700203559566 -71.58433838144182
-172.25852228771885 -641.0811231903637 -185.3756943670327 -30.924582534275636
-162.826476690798 -638.2450159215873 -185.6652763785392 54.27458401219249
-154.83825798892056 -638.71108396157 -188.3193464344557 37.82946274001015
-148.2113617880841 -642.2906315783828 -193.21646750286286 -63.1299041039017
116.31852936033314 -168.43594967554938 158.10673750852888 -21.010482135287155
136.64115496558162 -140.69200579213265 179.29657594617123 -19.466672603880028
147.6407840485496 -134.2706796167035 183.4001013717183 -12.951911312392527
152.82385335434267 -141.1524025422754 176.75931653709657 -11.000446815963382
-202.8627746845761 -665.4122507968849 -208.1302089538196 0
-191.6981368136031 -658.6135331575975 -205.71129578375434 -38.4067647435345
-180.53349894263016 -651.8148155183102 -203.2275577309932 29.52605887817061
-170.73018357269814 -648.1295774558529 -202.94059386727656 -57.48200079354753
-162.37069509780954 -647.7465147021547 -205.0082356555055 -59.145808043960365
-154.71249397194205 -648.9673656698538 -208.2092962496004 10.909430783500515
-147.05429284607453 -650.188216637553 -211.3788619980119 20.72152788606114
122.20776379321077 -128.03876994055162 181.19391825906948 -8.794084122300575
147.27439205360196 -89.44482147121202 211.27899474708738 -17.932262184552805
161.61544909367046 -75.38131815265457 221.6749603710448 -9.508748318764082
171.74878203961242 -70.9412971624809 224.30293488352046 -32.61442482230338
176.60183376939554 -78.5778030157692 217.08828830972237 -14.735138481727391
178.60848390609303 -92.7243116206112 204.55824680049653 -5.55299158399759
179.58382911775948 -109.22951687456687 190.10969575494312 16.55139406470077
181.0954528904421 -124.50819987098343 176.67728157744622 -1.4749037400425444
200.01550379764836 -99.9720834303613 195.92028090692938 -55.01928692904006
205.03356431543645 -107.2311978197914 189.1059779459429 -47.67483859849232
211.82546930427785 -110.43335397274602 185.65481604252187 -83.15422706166714
-223.00367655948148 -684.548574485516 -229.29873319427625 0
-211.46776891549732 -676.9007260525478 -226.38871089738774 0
-199.2305739224921 -667.6489638981823 -222.25549064576876 352.4759183736521
-186.66336135347694 -657.6424188161003 -217.49870877456948 6.757842428792304
-175.49872348250398 -650.843701176813 -214.98586472336535 -7.490883190212046
-165.73666030957318 -647.2528109803202 -214.74181862878427 90.98628863215237
-157.00590206167342 -646.0206174329411 -216.16843629728328 113.62734306161688
-107.64172976755137 -551.8557759104835 -149.07356068078266 16.9801880212025
123.35299557094571 -98.49159479147673 195.59862477303977 -9.967531953462021
