# x(um) y(um) residual(um) curvature(1/mm)
2521.513937476632 -2369.658986443845 -238.16411109328578 105.9820297012524
2529.225134488712 -2336.4248421403854 -242.4042393046863 5.001189466598174
2541.264458888119 -2340.1548696098553 -248.26816573841535 -65.72941363110294
2523.5967934117216 -2298.2000974926113 -238.22791400872578 -5.274948221041818
2536.557102507973 -2302.823030748429 -245.88799914016633 5.274948221040729
2548.542251336978 -2306.5005343481134 -251.63921594306618 -5.5503847233720185
2561.4483848628265 -2311.070943734146 -259.1917892449718 104.62945727178888
2530.928761430983 -2264.5982861006555 -241.7046707241931 -4.567040178418002
2543.834894956832 -2269.1686954866877 -249.25172508864216 2.561726770681602
2556.3076239194606 -2273.318913914439 -255.95014683071085 0.4288137548346237
2568.780352882088 -2277.4691323421903 -262.647793182419 0.34858793927918796
2581.198906274314 -2281.566826900156 -269.2386708129826 52.91353068271082
2526.2214050508373 -2227.26644723923 -239.32196516337507 0.9699903837200051
2538.206553879842 -2230.943950838914 -245.0614168417754 -2.8468418725044815
2550.6792828424705 -2235.0941692666647 -251.75372543276904 -2.0873432652835113
2563.5854163683193 -2239.664578652698 -259.2929980290676 2.003979935638247
2576.0581453309474 -2243.814797080449 -265.98377796240584 0.45715936487879555
2588.5308742935754 -2247.9650155081995 -272.6737825053835 7.65969859815381
2600.028442988957 -2251.169804279817 -277.45545165059997 111.19909282125914
2521.5140486706914 -2189.9346083778046 -236.9377969218822 7.14625498312041
2533.011617366072 -2193.1393971494217 -241.71793706462466 -7.570176658613226
2545.484346328701 -2197.2896155771728 -248.40415462760888 3.4837546841328586
2557.4694951577058 -2200.9671191768566 -254.1360997303626 -7.879127138139819
2570.863208817178 -2206.0102433909565 -262.62184089567535 7.658652135010414
2582.9025332165857 -2209.740270860426 -268.45815497439855 0.42327527524941394
2594.8876820455903 -2213.4177744601097 -274.18769924072416 -0.5784805840459133
2606.8728308745945 -2217.095278059794 -279.91642100697675 6.9413125477285
2617.936995006755 -2219.8798758731295 -283.8430525478865 -92.26340189611702
2528.3042609859267 -2155.807558287996 -239.32664913101672 -3.577637097290641
2540.7769899485547 -2159.957776715747 -246.00680055444036 7.075310321998892
2552.328734214339 -2163.2150893571497 -250.88551520453632 -8.733322174421511
2565.234867740188 -2167.7854987431824 -258.4114598359472 5.668863369492511
2577.274192139595 -2171.515526212652 -264.24184707655223 -3.6572432503739583
